"","ExplicitNYHAClass","variable","mean","sd","sem","n"
"838","II/III","StepData.MaxMETClassVeryLight",7.75,3.30403793359983,1.65201896679992,4
"839","III","StepData.MaxMETClassVeryLight",6.81818181818182,4.97630750292186,1.50041316623838,11
"841","I/II","StepData.OverallMETClassVeryLight.Percentage",0.0539139726678587,0.0276991852764588,0.00923306175881962,9
"842","II","StepData.OverallMETClassVeryLight.Percentage",0.0744319166988966,0.0253338423744533,0.00496837525467775,26
"843","II/III","StepData.OverallMETClassVeryLight.Percentage",0.0663444034071306,0.0126195583450868,0.00630977917254341,4
"844","III","StepData.OverallMETClassVeryLight.Percentage",0.067124410114483,0.0210075261830003,0.00633400746568901,11
"846","I/II","StepData.OverallMETClassVeryLight.PercentageAll",0.00235846657538909,0.00174454063001672,0.000581513543338906,9
"847","II","StepData.OverallMETClassVeryLight.PercentageAll",0.0025815700697308,0.00184183323386502,0.000361213215394671,26
"848","II/III","StepData.OverallMETClassVeryLight.PercentageAll",0.00167966926353875,0.00113211502487083,0.000566057512435416,4
"849","III","StepData.OverallMETClassVeryLight.PercentageAll",0.0015973573717543,0.0013187788678526,0.000397626789646977,11
"851","I/II","StepData.TotalMETClassLight",105.222222222222,72.6941843921812,24.2313947973937,9
"852","II","StepData.TotalMETClassLight",115.346153846154,78.1869259186943,15.3337177295098,26
"853","II/III","StepData.TotalMETClassLight",55.25,27.6812210713328,13.8406105356664,4
"854","III","StepData.TotalMETClassLight",91.7272727272727,146.193769298894,44.0790799502009,11
"856","I/II","StepData.MeanMETClassLight",7.2816485658591,5.27555314576411,1.7585177152547,9
"857","II","StepData.MeanMETClassLight",7.3763056098469,5.40274936930207,1.05956632542778,26
"858","II/III","StepData.MeanMETClassLight",3.62552521008404,1.77675655295839,0.888378276479194,4
"859","III","StepData.MeanMETClassLight",6.22666135034556,10.4752265986658,3.15839965652047,11
"861","I/II","StepData.StdDevMETClassLight",5.65715595818546,3.51822403811913,1.17274134603971,9
"862","II","StepData.StdDevMETClassLight",6.51908429956615,3.7706903013513,0.739493208704052,26
"863","II/III","StepData.StdDevMETClassLight",3.38862694268518,0.399702178287041,0.199851089143521,4
"864","III","StepData.StdDevMETClassLight",5.88119170621255,9.45684858479978,2.8513471322713,11
"866","I/II","StepData.ModeMETClassLight",4.11111111111111,5.73246117397328,1.91082039132443,9
"867","II","StepData.ModeMETClassLight",4.34615384615385,5.41806096453193,1.06256917630706,26
"868","II/III","StepData.ModeMETClassLight",0.5,1,0.5,4
"869","III","StepData.ModeMETClassLight",3.72727272727273,9.15522702166264,2.76040480921618,11
"871","I/II","StepData.MaxMETClassLight",19.6666666666667,12.3186849947549,4.10622833158497,9
"872","II","StepData.MaxMETClassLight",23.7692307692308,13.946491149555,2.73513194298961,26
"873","II/III","StepData.MaxMETClassLight",10.25,1.89296944860009,0.946484724300046,4
"874","III","StepData.MaxMETClassLight",18.5454545454545,27.0457524811703,8.15460119571503,11
"876","I/II","StepData.OverallMETClassLight.Percentage",0.115423498494254,0.0685055575662741,0.0228351858554247,9
"877","II","StepData.OverallMETClassLight.Percentage",0.147702874019969,0.070789701869637,0.0138830027382575,26
"878","II/III","StepData.OverallMETClassLight.Percentage",0.113408447146754,0.020330763004307,0.0101653815021535,4
"879","III","StepData.OverallMETClassLight.Percentage",0.133278783556318,0.120508566271852,0.0363346998497647,11
"881","I/II","StepData.OverallMETClassLight.PercentageAll",0.00505670039295771,0.0036635785734473,0.00122119285781577,9
"882","II","StepData.OverallMETClassLight.PercentageAll",0.00512243445128257,0.00375190928423754,0.000735809948213737,26
"883","II/III","StepData.OverallMETClassLight.PercentageAll",0.00251772584033614,0.00123385871733221,0.000616929358666106,4
"884","III","StepData.OverallMETClassLight.PercentageAll",0.00432407038218442,0.00727446291574012,0.00219333309480588,11
"886","I/II","StepData.TotalMETClassLowModerate",123.222222222222,141.810417263488,47.2701390878292,9
"887","II","StepData.TotalMETClassLowModerate",137.807692307692,116.160585133089,22.7809650116913,26
"888","II/III","StepData.TotalMETClassLowModerate",33.5,18.1199705665692,9.05998528328459,4
"889","III","StepData.TotalMETClassLowModerate",56.0909090909091,63.5239396534166,19.1531884577783,11
"891","I/II","StepData.MeanMETClassLowModerate",8.49325048732944,10.1130377591965,3.37101258639885,9
"892","II","StepData.MeanMETClassLowModerate",8.93426035549447,7.78794365677694,1.52734141064103,26
"893","II/III","StepData.MeanMETClassLowModerate",2.20890231092437,1.13654413499242,0.56827206749621,4
"894","III","StepData.MeanMETClassLowModerate",3.63499563302195,4.12904351488392,1.24495346199275,11
"896","I/II","StepData.StdDevMETClassLowModerate",8.48918953036555,6.85661418209704,2.28553806069901,9
"897","II","StepData.StdDevMETClassLowModerate",9.28218563841698,6.57564931949431,1.28959093056325,26
"898","II/III","StepData.StdDevMETClassLowModerate",3.31244642679445,1.94346004863072,0.97173002431536,4
"899","III","StepData.StdDevMETClassLowModerate",4.1565058196963,3.06352772887669,0.923688364684872,11
"901","I/II","StepData.ModeMETClassLowModerate",4.11111111111111,10.1420466924143,3.38068223080475,9
"902","II","StepData.ModeMETClassLowModerate",2.61538461538462,5.81086515470406,1.13960441594971,26
"903","II/III","StepData.ModeMETClassLowModerate",0,0,0,4
"904","III","StepData.ModeMETClassLowModerate",1.72727272727273,4.14947970451499,1.25111520500646,11
"906","I/II","StepData.MaxMETClassLowModerate",26.8888888888889,19.4450793547137,6.48169311823788,9
"907","II","StepData.MaxMETClassLowModerate",30.5384615384615,20.0344318995688,3.92907535383259,26
"908","II/III","StepData.MaxMETClassLowModerate",11,6.83130051063973,3.41565025531987,4
"909","III","StepData.MaxMETClassLowModerate",13.9090909090909,9.36434242704255,2.8234554762642,11
"911","I/II","StepData.OverallMETClassLowModerate.Percentage",0.11083431006302,0.0843460402604597,0.0281153467534866,9
"912","II","StepData.OverallMETClassLowModerate.Percentage",0.152260294561329,0.0935027475173471,0.0183373974679036,26
"913","II/III","StepData.OverallMETClassLowModerate.Percentage",0.0648164477013177,0.0342435505631821,0.017121775281591,4
"914","III","StepData.OverallMETClassLowModerate.Percentage",0.103296735921494,0.0886074394611346,0.0267161482115195,11
"916","I/II","StepData.OverallMETClassLowModerate.PercentageAll",0.005898090616201,0.00702294288833093,0.00234098096277698,9
"917","II","StepData.OverallMETClassLowModerate.PercentageAll",0.00620434746909339,0.0054082942060951,0.00106065375738961,26
"918","II/III","StepData.OverallMETClassLowModerate.PercentageAll",0.00153395993814192,0.000789266760411402,0.000394633380205701,4
"919","III","StepData.OverallMETClassLowModerate.PercentageAll",0.00252430252293191,0.0028673913297805,0.00086455101527274,11
"921","I/II","StepData.TotalMETClassModerate",6.22222222222222,17.5697024574819,5.85656748582729,9
"922","II","StepData.TotalMETClassModerate",2.19230769230769,4.93979133785411,0.968772785569027,26
"923","II/III","StepData.TotalMETClassModerate",0,0,0,4
"924","III","StepData.TotalMETClassModerate",1.18181818181818,3.91964747951093,1.18181818181818,11
"926","I/II","StepData.MeanMETClassModerate",0.391865079365079,1.09752849926065,0.365842833086885,9
"927","II","StepData.MeanMETClassModerate",0.144341623288992,0.327848480195203,0.0642963768468106,26
"928","II/III","StepData.MeanMETClassModerate",0,0,0,4
"929","III","StepData.MeanMETClassModerate",0.0738636363636364,0.244977967469433,0.0738636363636364,11
"931","I/II","StepData.StdDevMETClassModerate",0.554087451597844,1.45779008115314,0.485930027051045,9
"932","II","StepData.StdDevMETClassModerate",0.298817694894084,0.586895430334383,0.115099663527441,26
"933","II/III","StepData.StdDevMETClassModerate",0,0,0,4
"934","III","StepData.StdDevMETClassModerate",0.125172057892866,0.415148750267282,0.125172057892866,11
"936","I/II","StepData.ModeMETClassModerate",0,0,0,9
"937","II","StepData.ModeMETClassModerate",0,0,0,26
"938","II/III","StepData.ModeMETClassModerate",0,0,0,4
"939","III","StepData.ModeMETClassModerate",0,0,0,11
"941","I/II","StepData.MaxMETClassModerate",1.44444444444444,3.64386851817924,1.21462283939308,9
"942","II","StepData.MaxMETClassModerate",1,1.97989898732233,0.38829013735766,26
"943","II/III","StepData.MaxMETClassModerate",0,0,0,4
"944","III","StepData.MaxMETClassModerate",0.363636363636364,1.20604537831105,0.363636363636364,11
"946","I/II","StepData.OverallMETClassModerate.Percentage",0.00767458643844196,0.0223102430401015,0.00743674768003384,9
"947","II","StepData.OverallMETClassModerate.Percentage",0.0027754995939812,0.00616317412950807,0.00120869789046276,26
"948","II/III","StepData.OverallMETClassModerate.Percentage",0,0,0,4
"949","III","StepData.OverallMETClassModerate.Percentage",0.00135749253149316,0.00450229338267253,0.00135749253149316,11
"951","I/II","StepData.OverallMETClassModerate.PercentageAll",0.00027212852733686,0.000762172568931009,0.000254057522977003,9
"952","II","StepData.OverallMETClassModerate.PercentageAll",0.000100237238395133,0.000227672555691113,4.4650261699174e-05,26
"953","II/III","StepData.OverallMETClassModerate.PercentageAll",0,0,0,4
"954","III","StepData.OverallMETClassModerate.PercentageAll",5.12941919191919e-05,0.000170123588520439,5.12941919191919e-05,11
"956","I/II","StepData.TotalMETClassVigorous",0,0,0,9
"957","II","StepData.TotalMETClassVigorous",0.153846153846154,0.784464540552736,0.153846153846154,26
"958","II/III","StepData.TotalMETClassVigorous",0,0,0,4
"959","III","StepData.TotalMETClassVigorous",0,0,0,11
"961","I/II","StepData.MeanMETClassVigorous",0,0,0,9
"962","II","StepData.MeanMETClassVigorous",0.0102564102564103,0.0522976360368491,0.0102564102564103,26
"963","II/III","StepData.MeanMETClassVigorous",0,0,0,4
"964","III","StepData.MeanMETClassVigorous",0,0,0,11
"966","I/II","StepData.StdDevMETClassVigorous",0,0,0,9
"967","II","StepData.StdDevMETClassVigorous",0.0228314169117178,0.116417840355822,0.0228314169117178,26
"968","II/III","StepData.StdDevMETClassVigorous",0,0,0,4
"969","III","StepData.StdDevMETClassVigorous",0,0,0,11
"971","I/II","StepData.ModeMETClassVigorous",0,0,0,9
"972","II","StepData.ModeMETClassVigorous",0,0,0,26
"973","II/III","StepData.ModeMETClassVigorous",0,0,0,4
"974","III","StepData.ModeMETClassVigorous",0,0,0,11
"976","I/II","StepData.MaxMETClassVigorous",0,0,0,9
"977","II","StepData.MaxMETClassVigorous",0.0769230769230769,0.392232270276368,0.0769230769230769,26
"978","II/III","StepData.MaxMETClassVigorous",0,0,0,4
"979","III","StepData.MaxMETClassVigorous",0,0,0,11
"981","I/II","StepData.OverallMETClassVigorous.Percentage",0,0,0,9
"982","II","StepData.OverallMETClassVigorous.Percentage",0.000219839157892255,0.00112096415594442,0.000219839157892255,26
"983","II/III","StepData.OverallMETClassVigorous.Percentage",0,0,0,4
"984","III","StepData.OverallMETClassVigorous.Percentage",0,0,0,11
"986","I/II","StepData.OverallMETClassVigorous.PercentageAll",0,0,0,9
"987","II","StepData.OverallMETClassVigorous.PercentageAll",7.12250712250712e-06,3.63178028033674e-05,7.12250712250712e-06,26
"988","II/III","StepData.OverallMETClassVigorous.PercentageAll",0,0,0,4
"989","III","StepData.OverallMETClassVigorous.PercentageAll",0,0,0,11
"991","I/II","BMI",26.5930009459643,7.08557648383225,2.36185882794408,9
"992","II","BMI",28.9999204566131,6.07549644422914,1.191502881688,26
"993","II/III","BMI",28.410432258151,7.5223750244134,3.7611875122067,4
"994","III","BMI",30.8779638357717,6.66056478059197,2.00823584264358,11
